"Year","Patient_Zipcode","PQI_Number","PQI_Name","Observed_Rate_Per_100000_People"
2015,"12306","PQI_S03","Prevention Quality All Respiratory Composite",372.79
2015,"12307","PQI_01","Diabetes Short-Term Complications",185.77
2015,"12307","PQI_03","Diabetes Long-Term Complications",278.66
2015,"12307","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",1248.7
2015,"12307","PQI_07","Hypertension",55.73
2015,"12307","PQI_08","Heart Failure",260.08
2015,"12307","PQI_10","Dehydration",130.04
2015,"12307","PQI_11","Bacterial Pneumonia",371.54
2015,"12307","PQI_12","Urinary Tract Infection",204.35
2015,"12307","PQI_14","Uncontrolled Diabetes",55.73
2015,"12307","PQI_15","Asthma in Younger Adults",120
2015,"12307","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",74.31
2015,"12307","PQI_90","Prevention Quality Overall Composite",2340.7
2015,"12307","PQI_91","Prevention Quality Acute Composite",705.93
2015,"12307","PQI_92","Prevention Quality Chronic Composite",1634.78
2015,"12307","PQI_S01","Prevention Quality All Diabetes Composite",575.89
2015,"12307","PQI_S02","Prevention Quality All Circulatory Composite",334.39
2015,"12307","PQI_S03","Prevention Quality All Respiratory Composite",724.5
2015,"12308","PQI_01","Diabetes Short-Term Complications",73.27
2015,"12308","PQI_03","Diabetes Long-Term Complications",109.91
2015,"12308","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",740.36
2015,"12308","PQI_07","Hypertension",54.96
2015,"12308","PQI_08","Heart Failure",302.25
2015,"12308","PQI_10","Dehydration",128.23
2015,"12308","PQI_11","Bacterial Pneumonia",174.02
2015,"12308","PQI_12","Urinary Tract Infection",155.71
2015,"12308","PQI_14","Uncontrolled Diabetes",0
2015,"12308","PQI_15","Asthma in Younger Adults",117.42
2015,"12308","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",18.32
2015,"12308","PQI_90","Prevention Quality Overall Composite",1456.31
2015,"12308","PQI_91","Prevention Quality Acute Composite",457.96
2015,"12308","PQI_92","Prevention Quality Chronic Composite",998.35
2015,"12308","PQI_S01","Prevention Quality All Diabetes Composite",192.34
2015,"12308","PQI_S02","Prevention Quality All Circulatory Composite",357.21
2015,"12308","PQI_S03","Prevention Quality All Respiratory Composite",448.8
2015,"12309","PQI_01","Diabetes Short-Term Complications",25.81
2015,"12309","PQI_03","Diabetes Long-Term Complications",51.62
2015,"12309","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",177.52
2015,"12309","PQI_07","Hypertension",17.21
2015,"12309","PQI_08","Heart Failure",249.48
2015,"12309","PQI_11","Bacterial Pneumonia",202.17
2015,"12309","PQI_12","Urinary Tract Infection",120.44
2015,"12309","PQI_14","Uncontrolled Diabetes",12.9
2015,"12309","PQI_15","Asthma in Younger Adults",0
2015,"12309","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",17.21
2015,"12309","PQI_90","Prevention Quality Overall Composite",920.51
2015,"12309","PQI_91","Prevention Quality Acute Composite",421.54
2015,"12309","PQI_92","Prevention Quality Chronic Composite",498.97
2015,"12309","PQI_S01","Prevention Quality All Diabetes Composite",103.23
2015,"12309","PQI_S02","Prevention Quality All Circulatory Composite",270.99
2015,"12309","PQI_S03","Prevention Quality All Respiratory Composite",124.74
2015,"12401","PQI_01","Diabetes Short-Term Complications",54.18
2015,"12401","PQI_03","Diabetes Long-Term Complications",111.97
2015,"12401","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",874.1
2015,"12401","PQI_07","Hypertension",43.34
2015,"12401","PQI_08","Heart Failure",512.88
2015,"12401","PQI_10","Dehydration",274.5
2015,"12401","PQI_11","Bacterial Pneumonia",563.44
2015,"12401","PQI_12","Urinary Tract Infection",158.92
2015,"12401","PQI_14","Uncontrolled Diabetes",18.06
2015,"12401","PQI_15","Asthma in Younger Adults",107.9
2015,"12401","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",10.84
2015,"12401","PQI_90","Prevention Quality Overall Composite",2383.79
2015,"12401","PQI_91","Prevention Quality Acute Composite",996.86
2015,"12401","PQI_92","Prevention Quality Chronic Composite",1386.93
2015,"12401","PQI_S01","Prevention Quality All Diabetes Composite",191.43
2015,"12401","PQI_S02","Prevention Quality All Circulatory Composite",577.89
2015,"12401","PQI_S03","Prevention Quality All Respiratory Composite",617.62
2015,"12404","PQI_01","Diabetes Short-Term Complications",68.66
2015,"12404","PQI_03","Diabetes Long-Term Complications",34.33
2015,"12404","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",378.25
2015,"12404","PQI_07","Hypertension",34.33
2015,"12404","PQI_08","Heart Failure",137.32
2015,"12404","PQI_10","Dehydration",102.99
2015,"12404","PQI_11","Bacterial Pneumonia",480.6
2015,"12404","PQI_12","Urinary Tract Infection",205.97
2015,"12404","PQI_14","Uncontrolled Diabetes",0
2015,"12404","PQI_15","Asthma in Younger Adults",0
2015,"12404","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"12404","PQI_90","Prevention Quality Overall Composite",1373.15
2015,"12404","PQI_91","Prevention Quality Acute Composite",789.56
2015,"12404","PQI_92","Prevention Quality Chronic Composite",583.59
2015,"12404","PQI_S01","Prevention Quality All Diabetes Composite",102.99
2015,"12404","PQI_S02","Prevention Quality All Circulatory Composite",205.97
2015,"12404","PQI_S03","Prevention Quality All Respiratory Composite",274.63
2015,"12405","PQI_01","Diabetes Short-Term Complications",0
2015,"12405","PQI_03","Diabetes Long-Term Complications",0
2015,"12405","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",581.4
2015,"12405","PQI_07","Hypertension",0
2015,"12405","PQI_08","Heart Failure",414.94
2015,"12405","PQI_10","Dehydration",0
2015,"12405","PQI_11","Bacterial Pneumonia",207.47
2015,"12405","PQI_12","Urinary Tract Infection",207.47
2015,"12405","PQI_14","Uncontrolled Diabetes",0
2015,"12405","PQI_15","Asthma in Younger Adults",724.64
2015,"12405","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"12405","PQI_90","Prevention Quality Overall Composite",1452.28
2015,"12405","PQI_91","Prevention Quality Acute Composite",414.94
2015,"12405","PQI_92","Prevention Quality Chronic Composite",1037.34
2015,"12405","PQI_S01","Prevention Quality All Diabetes Composite",0
2015,"12405","PQI_S02","Prevention Quality All Circulatory Composite",414.94
2015,"12405","PQI_S03","Prevention Quality All Respiratory Composite",622.41
2015,"12406","PQI_01","Diabetes Short-Term Complications",0
2015,"12406","PQI_03","Diabetes Long-Term Complications",0
2015,"12406","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",1174.17
2015,"12406","PQI_07","Hypertension",0
2015,"12406","PQI_08","Heart Failure",148.37
2015,"12406","PQI_10","Dehydration",0
2015,"12406","PQI_11","Bacterial Pneumonia",1335.31
2015,"12406","PQI_12","Urinary Tract Infection",0
2015,"12406","PQI_14","Uncontrolled Diabetes",0
2015,"12406","PQI_15","Asthma in Younger Adults",0
2015,"12406","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"12406","PQI_90","Prevention Quality Overall Composite",2373.89
2015,"12406","PQI_91","Prevention Quality Acute Composite",1335.31
2015,"12406","PQI_92","Prevention Quality Chronic Composite",1038.58
2015,"12406","PQI_S01","Prevention Quality All Diabetes Composite",0
2015,"12406","PQI_S02","Prevention Quality All Circulatory Composite",148.37
2015,"12406","PQI_S03","Prevention Quality All Respiratory Composite",890.21
2015,"12409","PQI_01","Diabetes Short-Term Complications",0
2015,"12409","PQI_03","Diabetes Long-Term Complications",117.65
2015,"12409","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",139.66
2015,"12409","PQI_07","Hypertension",0
2015,"12409","PQI_08","Heart Failure",235.29
2015,"12409","PQI_10","Dehydration",235.29
2015,"12409","PQI_11","Bacterial Pneumonia",117.65
2015,"12409","PQI_12","Urinary Tract Infection",0
2015,"12409","PQI_14","Uncontrolled Diabetes",0
2015,"12409","PQI_15","Asthma in Younger Adults",0
2015,"12409","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"12409","PQI_90","Prevention Quality Overall Composite",823.53
2015,"12409","PQI_91","Prevention Quality Acute Composite",352.94
2015,"12409","PQI_92","Prevention Quality Chronic Composite",470.59
2015,"12409","PQI_S01","Prevention Quality All Diabetes Composite",117.65
2015,"12409","PQI_S02","Prevention Quality All Circulatory Composite",235.29
2015,"12409","PQI_S03","Prevention Quality All Respiratory Composite",117.65
2015,"12410","PQI_01","Diabetes Short-Term Complications",0
2015,"12410","PQI_03","Diabetes Long-Term Complications",0
2015,"12410","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",0
2015,"12410","PQI_07","Hypertension",0
2015,"12410","PQI_08","Heart Failure",0
2015,"12410","PQI_10","Dehydration",0
2015,"12410","PQI_11","Bacterial Pneumonia",281.69
2015,"12410","PQI_12","Urinary Tract Infection",281.69
2015,"12410","PQI_14","Uncontrolled Diabetes",0
2015,"12410","PQI_15","Asthma in Younger Adults",0
2015,"12410","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"12410","PQI_90","Prevention Quality Overall Composite",563.38
2015,"12410","PQI_91","Prevention Quality Acute Composite",563.38
2015,"12410","PQI_92","Prevention Quality Chronic Composite",0
2015,"12410","PQI_S01","Prevention Quality All Diabetes Composite",0
2015,"12410","PQI_S02","Prevention Quality All Circulatory Composite",0
2015,"12410","PQI_S03","Prevention Quality All Respiratory Composite",0
2015,"12411","PQI_01","Diabetes Short-Term Complications",0
2015,"12411","PQI_03","Diabetes Long-Term Complications",0
2015,"12411","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",1379.31
2015,"12411","PQI_07","Hypertension",0
2015,"12411","PQI_08","Heart Failure",0
2015,"12411","PQI_10","Dehydration",0
2015,"12411","PQI_11","Bacterial Pneumonia",0
2015,"12411","PQI_12","Urinary Tract Infection",471.7
2015,"12411","PQI_14","Uncontrolled Diabetes",0
2015,"12411","PQI_15","Asthma in Younger Adults",0
2015,"12411","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"12411","PQI_90","Prevention Quality Overall Composite",1415.09
2015,"12411","PQI_91","Prevention Quality Acute Composite",471.7
2015,"12411","PQI_92","Prevention Quality Chronic Composite",943.4
2015,"12411","PQI_S01","Prevention Quality All Diabetes Composite",0
2015,"12411","PQI_S02","Prevention Quality All Circulatory Composite",0
2015,"14805","PQI_10","Dehydration",110.01
2015,"12411","PQI_S03","Prevention Quality All Respiratory Composite",943.4
2015,"12412","PQI_01","Diabetes Short-Term Complications",0
2015,"12412","PQI_03","Diabetes Long-Term Complications",0
2015,"12412","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",518.13
2015,"12412","PQI_07","Hypertension",0
2015,"12412","PQI_08","Heart Failure",192.68
2015,"12412","PQI_10","Dehydration",192.68
2015,"12412","PQI_11","Bacterial Pneumonia",0
2015,"12412","PQI_12","Urinary Tract Infection",0
2015,"12412","PQI_14","Uncontrolled Diabetes",0
2015,"12412","PQI_15","Asthma in Younger Adults",0
2015,"12412","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"12412","PQI_90","Prevention Quality Overall Composite",770.71
2015,"12412","PQI_91","Prevention Quality Acute Composite",192.68
2015,"12412","PQI_92","Prevention Quality Chronic Composite",578.03
2015,"12412","PQI_S01","Prevention Quality All Diabetes Composite",0
2015,"12412","PQI_S02","Prevention Quality All Circulatory Composite",192.68
2015,"12412","PQI_S03","Prevention Quality All Respiratory Composite",385.36
2015,"12413","PQI_01","Diabetes Short-Term Complications",39.42
2015,"12413","PQI_03","Diabetes Long-Term Complications",78.83
2015,"12413","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",565.93
2015,"12413","PQI_07","Hypertension",118.25
2015,"12413","PQI_08","Heart Failure",275.92
2015,"12413","PQI_10","Dehydration",118.25
2015,"12413","PQI_11","Bacterial Pneumonia",157.67
2015,"12413","PQI_12","Urinary Tract Infection",157.67
2015,"12413","PQI_14","Uncontrolled Diabetes",0
2015,"12413","PQI_15","Asthma in Younger Adults",0
2015,"12413","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"12413","PQI_90","Prevention Quality Overall Composite",1340.17
2015,"12413","PQI_91","Prevention Quality Acute Composite",433.58
2015,"12413","PQI_92","Prevention Quality Chronic Composite",906.58
2015,"12413","PQI_S01","Prevention Quality All Diabetes Composite",118.25
2015,"12413","PQI_S02","Prevention Quality All Circulatory Composite",394.17
2015,"12413","PQI_S03","Prevention Quality All Respiratory Composite",394.17
2015,"12414","PQI_01","Diabetes Short-Term Complications",68.16
2015,"12414","PQI_03","Diabetes Long-Term Complications",147.68
2015,"12414","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",969.78
2015,"12414","PQI_07","Hypertension",45.44
2015,"12414","PQI_08","Heart Failure",499.83
2015,"12414","PQI_10","Dehydration",124.96
2015,"12414","PQI_11","Bacterial Pneumonia",261.27
2015,"12414","PQI_12","Urinary Tract Infection",295.35
2015,"12414","PQI_14","Uncontrolled Diabetes",22.72
2015,"12414","PQI_15","Asthma in Younger Adults",0
2015,"12414","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",11.36
2015,"12414","PQI_90","Prevention Quality Overall Composite",2158.36
2015,"12414","PQI_91","Prevention Quality Acute Composite",681.59
2015,"12414","PQI_92","Prevention Quality Chronic Composite",1476.77
2015,"12414","PQI_S01","Prevention Quality All Diabetes Composite",249.91
2015,"12414","PQI_S02","Prevention Quality All Circulatory Composite",545.27
2015,"12414","PQI_S03","Prevention Quality All Respiratory Composite",681.59
2015,"12416","PQI_01","Diabetes Short-Term Complications",0
2015,"12416","PQI_03","Diabetes Long-Term Complications",0
2015,"12416","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",0
2015,"12416","PQI_07","Hypertension",0
2015,"12416","PQI_08","Heart Failure",0
2015,"12416","PQI_10","Dehydration",0
2015,"12416","PQI_11","Bacterial Pneumonia",390.63
2015,"12416","PQI_12","Urinary Tract Infection",0
2015,"12416","PQI_14","Uncontrolled Diabetes",0
2015,"12416","PQI_15","Asthma in Younger Adults",0
2015,"12416","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"12416","PQI_90","Prevention Quality Overall Composite",390.63
2015,"12416","PQI_91","Prevention Quality Acute Composite",390.63
2015,"12416","PQI_92","Prevention Quality Chronic Composite",0
2015,"12416","PQI_S01","Prevention Quality All Diabetes Composite",0
2015,"12416","PQI_S02","Prevention Quality All Circulatory Composite",0
2015,"12416","PQI_S03","Prevention Quality All Respiratory Composite",0
2015,"12418","PQI_01","Diabetes Short-Term Complications",228.31
2015,"12418","PQI_03","Diabetes Long-Term Complications",456.62
2015,"12418","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",928.79
2015,"12418","PQI_07","Hypertension",913.24
2015,"12418","PQI_08","Heart Failure",0
2015,"12418","PQI_10","Dehydration",0
2015,"12418","PQI_11","Bacterial Pneumonia",0
2015,"12418","PQI_12","Urinary Tract Infection",456.62
2015,"12418","PQI_14","Uncontrolled Diabetes",228.31
2015,"12418","PQI_15","Asthma in Younger Adults",0
2015,"12418","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"12418","PQI_90","Prevention Quality Overall Composite",2968.04
2015,"12418","PQI_91","Prevention Quality Acute Composite",456.62
2015,"12418","PQI_92","Prevention Quality Chronic Composite",2511.42
2015,"12418","PQI_S01","Prevention Quality All Diabetes Composite",913.24
2015,"12418","PQI_S02","Prevention Quality All Circulatory Composite",913.24
2015,"12418","PQI_S03","Prevention Quality All Respiratory Composite",684.93
2015,"12419","PQI_01","Diabetes Short-Term Complications",0
2015,"12419","PQI_03","Diabetes Long-Term Complications",0
2015,"12419","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",248.14
2015,"12419","PQI_07","Hypertension",0
2015,"12419","PQI_08","Heart Failure",344.23
2015,"12419","PQI_10","Dehydration",344.23
2015,"12419","PQI_11","Bacterial Pneumonia",344.23
2015,"12419","PQI_12","Urinary Tract Infection",172.12
2015,"12419","PQI_14","Uncontrolled Diabetes",0
2015,"12419","PQI_15","Asthma in Younger Adults",0
2015,"12419","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"12419","PQI_90","Prevention Quality Overall Composite",1549.05
2015,"12419","PQI_91","Prevention Quality Acute Composite",860.59
2015,"12419","PQI_92","Prevention Quality Chronic Composite",688.47
2015,"12419","PQI_S01","Prevention Quality All Diabetes Composite",0
